Qubit,Value,RGB1,RGB2,RGB3,Active
Q0,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q1,0.04053077425737251,0.8106543271652416,0.9218447051984724,0.9373759048616408,1
Q2,0.003697172933278727,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q3,0.004302337762016001,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q4,0.0020173984579443137,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q5,0.001246211448856948,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q6,0.0008315926594093802,0.17004232121057958,0.43679759647517286,0.2237255555555555,0
Q7,0.0027050173402520788,0.10361479515598847,0.09497494261006116,0.20622110711523312,0
Q8,0.002556020492885361,0.08259385956193721,0.27284810506762325,0.3077201223179875,0
Q9,0.0024620664613497997,0.17004232121057958,0.43679759647517286,0.2237255555555555,0
Q10,0.0019253695208109925,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q11,0.004780003813951099,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q12,0.003441927382736367,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q13,0.0034072650767048886,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q0,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q1,0.0008031904610153876,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q2,0.0007989766502390122,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q3,0.002101985694893147,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q4,0.0008119178977888579,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q5,0.0009783700267168454,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q6,0.000830570912346914,0.17004232121057958,0.43679759647517286,0.2237255555555555,0
Q7,0.0011982031570301696,0.10361479515598847,0.09497494261006116,0.20622110711523312,0
Q8,0.0011425235143165248,0.08259385956193721,0.27284810506762325,0.3077201223179875,0
Q9,0.001219550747578595,0.17004232121057958,0.43679759647517286,0.2237255555555555,0
Q10,0.000650468449298345,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q11,0.0010560634675206176,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q12,0.0008520512899955713,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q13,0.0007172621747528437,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q0,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q1,0.002485297196155346,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q2,0.0018638883644982473,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q3,0.004706551442172831,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q4,0.0025879364256913787,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q5,0.0021223953682611733,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q6,0.0011972410078881506,0.17004232121057958,0.43679759647517286,0.2237255555555555,0
Q7,0.0028107636263126293,0.10361479515598847,0.09497494261006116,0.20622110711523312,0
Q8,0.0025875922531584904,0.08259385956193721,0.27284810506762325,0.3077201223179875,0
Q9,0.001991756507345876,0.17004232121057958,0.43679759647517286,0.2237255555555555,0
Q10,0.002143125363493763,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q11,0.005087224659105488,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q12,0.004006357742663639,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q13,0.003819832221770403,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q0,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q1,0.0051006549546028035,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q2,0.00446721795636471,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q3,0.0061608182043826065,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q4,0.00292597814095894,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q5,0.002467121466020425,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q6,0.0019489803851596578,0.17004232121057958,0.43679759647517286,0.2237255555555555,0
Q7,0.0031624308080491132,0.10361479515598847,0.09497494261006116,0.20622110711523312,0
Q8,0.0031931639333812436,0.08259385956193721,0.27284810506762325,0.3077201223179875,0
Q9,0.002398594566371313,0.17004232121057958,0.43679759647517286,0.2237255555555555,0
Q10,0.002222067004401102,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q11,0.007623150722959049,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q12,0.004630325680766759,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q13,0.004466159173326931,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q0,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q1,0.0026634284618019663,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q2,0.002513122041143648,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q3,0.003130155657001757,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q4,0.0019220961613152432,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q5,0.0014776426228299716,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q6,0.0014111026967457336,0.17004232121057958,0.43679759647517286,0.2237255555555555,0
Q7,0.002278028371188069,0.10361479515598847,0.09497494261006116,0.20622110711523312,0
Q8,0.002189475087965847,0.08259385956193721,0.27284810506762325,0.3077201223179875,0
Q9,0.002151252334332902,0.17004232121057958,0.43679759647517286,0.2237255555555555,0
Q10,0.0018670342337375,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q11,0.003175208309548492,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q12,0.0038025152363797376,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q13,0.00270356941404121,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q0,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q1,0.002226686555228892,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q2,0.0026536349014706253,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q3,0.0034293590628862143,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q4,0.0025250996398750334,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q5,0.0018473725637489305,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q6,0.001597327274071752,0.17004232121057958,0.43679759647517286,0.2237255555555555,0
Q7,0.0025638088819748325,0.10361479515598847,0.09497494261006116,0.20622110711523312,0
Q8,0.002228474575263043,0.08259385956193721,0.27284810506762325,0.3077201223179875,0
Q9,0.002087724337749972,0.17004232121057958,0.43679759647517286,0.2237255555555555,0
Q10,0.001482600785666179,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q11,0.0020009717890062035,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q12,0.0030518938755646524,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q13,0.0029194136973188034,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q0,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q1,0.004523823282356797,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q2,0.0057337376853196734,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q3,0.006248072160177002,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q4,0.003974519212161753,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q5,0.002889158280915136,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q6,0.0015227911037591375,0.17004232121057958,0.43679759647517286,0.2237255555555555,0
Q7,0.0044177160930550215,0.10361479515598847,0.09497494261006116,0.20622110711523312,0
Q8,0.0017307869842126827,0.08259385956193721,0.27284810506762325,0.3077201223179875,0
Q9,0.0024819350987544597,0.17004232121057958,0.43679759647517286,0.2237255555555555,0
Q10,0.0017824374125069104,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q11,0.006854604596411884,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q12,0.0058312684640122806,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q13,0.004498702955371027,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q0,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q1,0.006231716587792502,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q2,0.007009981345136243,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q3,0.007858261148130291,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q4,0.0037938854902158335,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q5,0.004373494926118281,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q6,0.003600815060595039,0.17004232121057958,0.43679759647517286,0.2237255555555555,0
Q7,0.005261388320869288,0.10361479515598847,0.09497494261006116,0.20622110711523312,0
Q8,0.008209732098837703,0.08259385956193721,0.27284810506762325,0.3077201223179875,0
Q9,0.006113987601890761,0.17004232121057958,0.43679759647517286,0.2237255555555555,0
Q10,0.0038054174296977723,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q11,0.00850986771660359,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q12,0.007225706186391542,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q13,0.0071641287932480355,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q0,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q1,0.0027569464252926628,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q2,0.004440058138208477,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q3,0.0035957631900094657,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q4,0.0020839443691061943,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q5,0.0020920419188022424,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q6,0.0018567405436286542,0.17004232121057958,0.43679759647517286,0.2237255555555555,0
Q7,0.0037540006916720837,0.10361479515598847,0.09497494261006116,0.20622110711523312,0
Q8,0.0026830433025290218,0.08259385956193721,0.27284810506762325,0.3077201223179875,0
Q9,0.0018283071320859955,0.17004232121057958,0.43679759647517286,0.2237255555555555,0
Q10,0.0013988783520470427,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q11,0.0036059837935496133,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q12,0.0038001417256819494,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q13,0.003297249003123064,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q0,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q1,0.008631220868458148,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q2,0.007540103650231102,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q3,0.011546907511512286,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q4,0.003772508860539658,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q5,0.005093684117771048,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q6,0.0030847676972310875,0.17004232121057958,0.43679759647517286,0.2237255555555555,0
Q7,0.0058646730624872705,0.10361479515598847,0.09497494261006116,0.20622110711523312,0
Q8,0.006210315035355382,0.08259385956193721,0.27284810506762325,0.3077201223179875,0
Q9,0.006340481562945795,0.17004232121057958,0.43679759647517286,0.2237255555555555,0
Q10,0.00990687074331247,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q11,0.013928220142710002,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q12,0.008714763449024433,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q13,0.010036832736980035,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q0,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q1,0.0033888951278300554,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q2,0.0030432275665424192,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q3,0.004047084593172911,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q4,0.002501193845484135,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q5,0.002280830225995444,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q6,0.0015214126121303134,0.17004232121057958,0.43679759647517286,0.2237255555555555,0
Q7,0.0034902756433348343,0.10361479515598847,0.09497494261006116,0.20622110711523312,0
Q8,0.0018598157798869002,0.08259385956193721,0.27284810506762325,0.3077201223179875,0
Q9,0.0018671081218666274,0.17004232121057958,0.43679759647517286,0.2237255555555555,0
Q10,0.0012402132241564581,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q11,0.005319213077585733,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q12,0.003990975356575793,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q13,0.0035193884827487204,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q0,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q1,0.002354552831186335,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q2,0.002831660496276838,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q3,0.0027300873750521343,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q4,0.00224403182654697,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q5,0.0018817416160153704,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q6,0.0014294454153145752,0.17004232121057958,0.43679759647517286,0.2237255555555555,0
Q7,0.0019346577790025099,0.10361479515598847,0.09497494261006116,0.20622110711523312,0
Q8,0.0021728196248085394,0.08259385956193721,0.27284810506762325,0.3077201223179875,0
Q9,0.001961603978236662,0.17004232121057958,0.43679759647517286,0.2237255555555555,0
Q10,0.001528579756921277,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q11,0.0028371000559099272,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q12,0.0025490996695053227,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q13,0.0020820943261346545,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q0,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q1,0.016016115627367253,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q2,0.01363475370483164,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q3,0.02167013101984619,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q4,0.01251444872920138,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q5,0.014190641927692932,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q6,0.009888521480195275,0.17004232121057958,0.43679759647517286,0.2237255555555555,0
Q7,0.015866637680668105,0.10361479515598847,0.09497494261006116,0.20622110711523312,0
Q8,0.014430322598962146,0.08259385956193721,0.27284810506762325,0.3077201223179875,0
Q9,0.011324311662893292,0.17004232121057958,0.43679759647517286,0.2237255555555555,0
Q10,0.011485855987434165,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q11,0.02090480786766765,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q12,0.013576218836174438,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q13,0.015040346959244628,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q0,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q1,0.010108779008787648,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q2,0.010881491210078583,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q3,0.018814620326596157,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q4,0.011057058689451326,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q5,0.013194449244061116,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q6,0.012189483837805888,0.17004232121057958,0.43679759647517286,0.2237255555555555,0
Q7,0.01502792851901871,0.10361479515598847,0.09497494261006116,0.20622110711523312,0
Q8,0.01101097219030912,0.08259385956193721,0.27284810506762325,0.3077201223179875,0
Q9,0.01113518674374634,0.17004232121057958,0.43679759647517286,0.2237255555555555,0
Q10,0.0137967277137185,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q11,0.018245135244950472,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q12,0.012204088179292742,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q13,0.011602911965685438,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q0,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q1,0.008036810003437032,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q2,0.006978381166359164,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q3,0.01220559071404315,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q4,0.004153980296471993,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q5,0.0038605268510077946,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q6,0.003342316541201245,0.17004232121057958,0.43679759647517286,0.2237255555555555,0
Q7,0.008642990675431282,0.10361479515598847,0.09497494261006116,0.20622110711523312,0
Q8,0.004474396128559309,0.08259385956193721,0.27284810506762325,0.3077201223179875,0
Q9,0.0046757223151201645,0.17004232121057958,0.43679759647517286,0.2237255555555555,0
Q10,0.002969641952983244,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q11,0.012258011888839524,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q12,0.008283810246138053,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q13,0.008526220100273686,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q0,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q1,0.006928675889187608,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q2,0.007442557874357306,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q3,0.006991774206278852,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q4,0.004037990859409431,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q5,0.003480331406985917,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q6,0.0025793827029689104,0.17004232121057958,0.43679759647517286,0.2237255555555555,0
Q7,0.0053129800875319835,0.10361479515598847,0.09497494261006116,0.20622110711523312,0
Q8,0.003917370789572113,0.08259385956193721,0.27284810506762325,0.3077201223179875,0
Q9,0.0036272437533191103,0.17004232121057958,0.43679759647517286,0.2237255555555555,0
Q10,0.004126718177097641,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q11,0.009817317441987175,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q12,0.007128575140853924,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q13,0.009106891383437662,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q0,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q1,0.003429820865011215,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q2,0.004606759563323367,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q3,0.005106497531208751,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q4,0.002428760646353874,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q5,0.002585142827612983,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q6,0.0017841903421244563,0.17004232121057958,0.43679759647517286,0.2237255555555555,0
Q7,0.004463593090778204,0.10361479515598847,0.09497494261006116,0.20622110711523312,0
Q8,0.0035282353976284152,0.08259385956193721,0.27284810506762325,0.3077201223179875,0
Q9,0.0024085133722034123,0.17004232121057958,0.43679759647517286,0.2237255555555555,0
Q10,0.0021164028219794436,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q11,0.005592990892492921,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q12,0.004199555231431311,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q13,0.0036920376086277823,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q0,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q1,0.004119793591304441,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q2,0.005224173759398731,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q3,0.007066228825589051,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q4,0.004250156191431047,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q5,0.003847252247740471,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q6,0.005222909343284684,0.17004232121057958,0.43679759647517286,0.2237255555555555,0
Q7,0.005169612479104203,0.10361479515598847,0.09497494261006116,0.20622110711523312,0
Q8,0.004957409698690431,0.08259385956193721,0.27284810506762325,0.3077201223179875,0
Q9,0.0037994036077601124,0.17004232121057958,0.43679759647517286,0.2237255555555555,0
Q10,0.0031919959762953453,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q11,0.007706635532001541,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q12,0.005888499753723447,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q13,0.004685869876474486,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q0,0.04053077425737251,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q1,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q2,0.004460295045575644,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q3,0.00569309147637838,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q4,0.0030784174317157256,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
