Qubit,Value,RGB1,RGB2,RGB3,Active
Q8,-1.1376925326239212e-18,0.17004232121057958,0.43679759647517286,0.2237255555555555,0
Q9,2.4647483607375944e-19,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q10,7.30084356502589e-18,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q11,-1.573183176063774e-18,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q12,9.49245044343493e-6,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q13,0.0016102261036058262,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q0,0.0001492410370591312,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q1,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q2,0.0007516243567485711,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q3,0.0008001391365168168,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q4,0.00018771399719817936,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q5,0.00013172339902960237,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q6,0.0002196610382017341,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q7,0.0005380717218346462,0.08259385956193721,0.27284810506762325,0.3077201223179875,0
Q8,0.0002443840436327396,0.17004232121057958,0.43679759647517286,0.2237255555555555,0
Q9,0.0007150088117881728,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q10,0.00047450165813316516,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q11,0.00027250996774047797,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q12,0.00046391849913987647,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q13,0.00033574107257538176,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q0,3.4279127946375894e-5,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q1,0.0008362227310935469,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q2,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q3,0.0003026960687332625,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q4,4.251415375690444e-5,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q5,7.760192386518068e-5,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q6,0.0001995080747477182,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q7,0.00014208115401419556,0.17004232121057958,0.43679759647517286,0.2237255555555555,0
Q8,0.00010959276752703347,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q9,0.00020488268907430048,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q10,4.577477503047777e-5,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q11,0.00026258629049409437,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q12,0.0012285471296169452,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q13,9.36734236101647e-5,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q0,-2.0535784465113367e-19,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q1,8.459837434497573e-5,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q2,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q3,6.343006095015753e-5,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q4,2.082568011411242e-16,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q5,-1.247341439251654e-18,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q6,3.753156856808788e-18,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q7,-3.5572645935092294e-19,0.17004232121057958,0.43679759647517286,0.2237255555555555,0
Q8,1.9611770024572974e-16,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q9,-1.019402883043289e-16,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q10,1.151073659479366e-18,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q11,2.5534356928997666e-5,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q12,0.0011452958781730865,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q13,3.8511637525066536e-5,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q0,3.42791279463761e-5,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q1,0.0007516243567485711,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q2,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q3,0.00023926600778310497,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q4,4.2514153756696184e-5,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q5,7.760192386518193e-5,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q6,0.00019950807474771446,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q7,0.0001420811540141959,0.17004232121057958,0.43679759647517286,0.2237255555555555,0
Q8,0.00010959276752683735,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q9,0.00020488268907440242,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q10,4.577477503047662e-5,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q11,0.0002370519335650967,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q12,8.325125144385869e-5,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q13,5.516178608509816e-5,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q0,7.030564591719608e-5,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q1,0.0008001391365167136,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q2,0.0003026960687332625,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q3,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q4,0.00021908705788672365,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q5,0.00012387073454198905,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q6,7.490881243555359e-5,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q7,0.0005032871968278289,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q8,0.0003288231295301118,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q9,0.000567038908347097,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q10,0.00023175764618830604,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q11,2.8994910121517705e-5,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q12,0.0003442717674597207,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q13,0.0002610329571305696,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q0,3.987223525068396e-18,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q1,-1.0319942452796063e-16,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q2,6.343006095015753e-5,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q3,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q4,3.5372626768381695e-5,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q5,-2.7849080489696847e-18,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q6,-1.44899589443281e-18,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q7,-7.467859442983248e-19,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q8,3.5276071832879156e-18,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q9,-5.248089599822579e-19,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q10,5.325947873885347e-5,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q11,2.4569824360280865e-5,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q12,1.7043792787289432e-5,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q13,4.382765908279997e-18,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q0,7.03056459171921e-5,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q1,0.0008001391365168168,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q2,0.00023926600778310497,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q3,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q4,0.00018371443111834195,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q5,0.00012387073454199184,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q6,7.490881243555504e-5,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q7,0.0005032871968278297,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q8,0.00032882312953010827,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q9,0.0005670389083470976,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q10,0.00017849816744945258,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q11,4.425085761236839e-6,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q12,0.0003272279746724313,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q13,0.0002610329571305652,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q0,1.0935248316119407e-5,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q1,0.0001877139971981802,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q2,4.251415375690444e-5,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q3,0.00021908705788672365,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q4,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q5,0.00016509795406161203,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q6,1.5886600308009347e-5,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q7,1.7239568464254577e-5,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q8,2.74176285081762e-5,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q9,0.00013702131911163165,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q10,4.181655374910988e-6,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q11,2.1344051714406104e-5,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q12,8.287343556494815e-5,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q13,0.00014779957140766017,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q0,-3.074591479280111e-19,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q1,8.50110216148835e-19,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q2,2.082568011411242e-16,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q3,3.5372626768381695e-5,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q4,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q5,0.00016230285719116605,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q6,3.1304753615306602e-18,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q7,-5.544265989293833e-19,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q8,-2.9206077976298377e-18,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q9,8.714114680929417e-6,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q10,5.0353689880587416e-6,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q11,2.2130437067052763e-5,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q12,-2.5839112920104078e-18,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q13,-1.0451004830334854e-18,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q0,1.0935248316119714e-5,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q1,0.00018771399719817936,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q2,4.2514153756696184e-5,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q3,0.00018371443111834195,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q4,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q5,2.7950968704459802e-6,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q6,1.5886600308006216e-5,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q7,1.7239568464255132e-5,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q8,2.741762850817912e-5,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q9,0.00012830720443070224,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q10,-8.537136131477532e-7,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q11,-7.863853526466588e-7,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q12,8.287343556495074e-5,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q13,0.00014779957140766123,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q0,4.139985690895066e-5,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q1,0.00013172339902960259,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q2,7.760192386518068e-5,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q3,0.00012387073454198905,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q4,0.00016509795406161203,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q5,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q6,7.326219508408869e-5,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q7,0.00011696640118438982,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q8,4.589112070997737e-5,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q9,9.77922776821587e-5,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q10,4.783639830620397e-6,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q11,3.0264556709205773e-5,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q12,1.348472589459406e-5,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q13,2.6714620031774616e-5,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q0,5.348493813161667e-18,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q1,2.1271244511348556e-19,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q2,-1.247341439251654e-18,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q3,-2.7849080489696847e-18,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q4,0.00016230285719116605,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q5,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q6,5.349977353577726e-6,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q7,-3.1448619706355524e-18,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q8,2.4042071593217023e-5,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q9,5.109108002877383e-5,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q10,7.804199748336963e-6,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q11,6.6023188074809935e-18,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q12,1.9576108000470718e-16,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q13,-2.49942416563521e-18,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q0,4.139985690894531e-5,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q1,0.00013172339902960237,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q2,7.760192386518193e-5,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q3,0.00012387073454199184,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q4,2.7950968704459802e-6,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q5,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q6,6.791221773051096e-5,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q7,0.00011696640118439296,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q8,2.184904911676035e-5,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q9,4.670119765338486e-5,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q10,-3.020559917716566e-6,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q11,3.026455670919917e-5,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q12,1.34847258943983e-5,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q13,2.6714620031777117e-5,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q0,1.8570158374669123e-5,0.17004232121057958,0.43679759647517286,0.2237255555555555,0
Q1,0.00021966103820173744,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q2,0.0001995080747477182,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q3,7.490881243555359e-5,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q4,1.5886600308009347e-5,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q5,7.326219508408869e-5,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q6,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q7,1.7998902907137524e-5,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q8,9.910392200761381e-6,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q9,4.503616273379251e-5,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q10,1.2958412449083391e-5,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q11,2.7583284388741946e-5,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q12,3.020976084422515e-6,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q13,7.242080332321947e-5,0.17004232121057958,0.43679759647517286,0.2237255555555555,0
Q0,-9.751890887026307e-19,0.17004232121057958,0.43679759647517286,0.2237255555555555,0
Q1,3.3265686837748615e-18,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q2,3.753156856808788e-18,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q3,-1.44899589443281e-18,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q4,3.1304753615306602e-18,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q5,5.349977353577726e-6,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q6,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q7,1.562005294700266e-5,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q8,9.521355235392376e-6,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q9,3.3900632053614786e-5,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q10,2.0199857190550549e-16,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q11,2.010372384859178e-16,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q12,1.9792555744624587e-18,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q13,-9.619873218995809e-17,0.17004232121057958,0.43679759647517286,0.2237255555555555,0
Q0,1.85701583746701e-5,0.17004232121057958,0.43679759647517286,0.2237255555555555,0
Q1,0.0002196610382017341,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q2,0.00019950807474771446,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q3,7.490881243555504e-5,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q4,1.5886600308006216e-5,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q5,6.791221773051096e-5,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q6,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q7,2.3788499601348637e-6,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q8,3.890369653690058e-7,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q9,1.1135530680177727e-5,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q10,1.2958412448881393e-5,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q11,2.7583284388540908e-5,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q12,3.020976084420536e-6,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q13,7.242080332331567e-5,0.17004232121057958,0.43679759647517286,0.2237255555555555,0
Q0,2.140211760655698e-5,0.10361479515598847,0.09497494261006116,0.20622110711523312,0
Q1,0.000538071721834647,0.08259385956193721,0.27284810506762325,0.3077201223179875,0
Q2,0.00014208115401419556,0.17004232121057958,0.43679759647517286,0.2237255555555555,0
Q3,0.0005032871968278289,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q4,1.7239568464254577e-5,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q5,0.00011696640118438982,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q6,1.7998902907137518e-5,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q7,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q8,0.00014083222479454937,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q9,0.0003912496432410617,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q10,9.458251516068319e-5,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q11,2.6494625504366856e-5,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q12,0.0001145708303078488,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q13,0.00022838131058835486,0.17004232121057958,0.43679759647517286,0.2237255555555555,0
Q0,-2.672587637947246e-18,0.10361479515598847,0.09497494261006116,0.20622110711523312,0
Q1,7.188758473906388e-19,0.08259385956193721,0.27284810506762325,0.3077201223179875,0
Q2,-3.5572645935092294e-19,0.17004232121057958,0.43679759647517286,0.2237255555555555,0
Q3,-7.467859442983248e-19,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
Q4,-5.544265989293833e-19,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q5,-3.1448619706355524e-18,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q6,1.562005294700266e-5,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q7,0.0,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q8,0.00010120996594756769,0.8106543271652416,0.9218447051984724,0.9373759048616408,0
Q9,-4.242095996291524e-18,0.763897854764939,0.7572688769419182,0.9494023023345208,0
Q10,-9.659472631333515e-17,0.8299576787894204,0.5632024035248271,0.7762744444444444,0
Q11,-2.1106801648137095e-18,0.7576693751824222,0.47696440257052414,0.4377552097141371,0
Q12,-9.963558769509594e-17,0.4587619752319175,0.48057366087571074,0.19972785287539777,0
